Low,High
1360004823,1364199127
479961371,484155675
1127137093,1131331397
1702158165,1706352469
2002340092,2006534396
790590176,794784480
526757773,530952077
458242150,462436454
1300375867,1304570171
1548561581,1552755885
1222535607,1226729911
260084595,264278899
401265834,405460138
1392115450,1396309754
2028747843,2032942147
1631714875,1635909179
146531508,150725812
947633565,951827869
517411582,521605886
520717479,524911783
284281494,288475798
1508467070,1512661374
28956756,33151060
968540311,972734615
300382258,304576562
477614301,481808605
88198502,92392806
454156661,458350965
488106862,492301166
659558773,663753077
2009482352,2013676656
395831627,400025931
779909416,784103720
387716468,391910772
1482191882,1486386186
825783653,829977957
1408609904,1412804208
163651009,167845313
576042812,580237116
313327783,317522087
1332342356,1336536660
952776449,956970753
837129825,841324129
420925378,425119682
145203603,149397907
1761253721,1765448025
555158393,559352697
656408241,660602545
900769814,904964118
677093254,681287558
371863378,376057682
691748226,695942530
270650510,274844814
270706125,274900429
1439041943,1443236247
910254259,914448563
576056491,580250795
1641850226,1646044530
267897616,272091920
528481230,532675534
251063191,255257495
688113774,692308078
1135972207,1140166511
567389119,571583423
184992439,189186743
687276444,691470748
788757322,792951626
502642354,506836658
707191569,711385873
884830363,889024667
1130488537,1134682841
454373513,458567817
203864121,208058425
1646705378,1650899682
797270226,801464530
383917490,388111794
553173166,557367470
38795426,42989730
716142427,720336731
354853496,359047800
115412217,119606521
99207765,103402069
930502005,934696309
347190221,351384525
997496236,1001690540
1809009449,1813203753
602819790,607014094
1618348741,1622543045
254496752,258691056
933303791,937498095
700374938,704569242
234173112,238367416
1446747938,1450942242
648818810,653013114
526426807,530621111
1445029582,1449223886
104164677,108358981
839610457,843804761
2002200801,2006395105
1541209860,1545404164
553652111,557846415
1058687574,1062881878
88818348,93012652
1140147950,1144342254
434222772,438417076
81072972,85267276
1036451178,1040645482
703228327,707422631
232961195,237155499
271972644,276166948
1358679489,1362873793
393341396,397535700
643536867,647731171
46167113,50361417
574980560,579174864
1191724941,1195919245
1189826233,1194020537
85748944,89943248
314530390,318724694
1584929599,1589123903
637297472,641491776
1516444157,1520638461
1108576556,1112770860
1938196414,1942390718
387301474,391495778
1213927808,1218122112
1319053280,1323247584
1102156119,1106350423
1289040524,1293234828
301114990,305309294
1389596437,1393790741
1503325878,1507520182
639631407,643825711
14931228,19125532
1635368459,1639562763
1113021089,1117215393
569599147,573793451
500039663,504233967
1504451174,1508645478
317167643,321361947
198858301,203052605
1420601011,1424795315
887818244,892012548
915070673,919264977
238981960,243176264
1190460435,1194654739
1508169,5702473
57435734,61630038
138773026,142967330
100904811,105099115
1070549653,1074743957
1080492563,1084686867
287019072,291213376
58299745,62494049
710032260,714226564
267974708,272169012
810509007,814703311
1213681636,1217875940
969919999,974114303
856411645,860605949
165042377,169236681
20210501,24404805
1554943285,1559137589
476817097,481011401
1573974901,1578169205
415070643,419264947
654551767,658746071
830701514,834895818
583879926,588074230
630369099,634563403
250231023,254425327
853836634,858030938
1687270420,1691464724
1433139404,1437333708
1041968616,1046162920
1854614971,1858809275
246992120,251186424
417630444,421824748
3338862,7533166
1604121286,1608315590
290132185,294326489
223743362,227937666
1216974552,1221168856
1024125028,1028319332
564189797,568384101
708880629,713074933
423760394,427954698
324431474,328625778
72864697,77059001
1146629994,1150824298
82510238,86704542
386933406,391127710
1616858450,1621052754
791786213,795980517
615231491,619425795
29114194,33308498
7696895,11891199
1268268779,1272463083
153281183,157475487
1803922766,1808117070
410088914,414283218
1684949134,1689143438
818784813,822979117
137567989,141762293
807405724,811600028
1003558939,1007753243
1486037231,1490231535
680868532,685062836
103392223,107586527
795270508,799464812
1178614269,1182808573
609221303,613415607
1337110494,1341304798
85541407,89735711
1519430188,1523624492
96459933,100654237
1243810811,1248005115
286267878,290462182
799095337,803289641
341731389,345925693
1444298246,1448492550
698599138,702793442
1150009456,1154203760
112001161,116195465
1396841595,1401035899
380533487,384727791
405940478,410134782
580939577,585133881
106472815,110667119
165847176,170041480
490781314,494975618
703849542,708043846
1563364313,1567558617
1258394910,1262589214
508711744,512906048
746894371,751088675
706084741,710279045
526944863,531139167
806146195,810340499
337514902,341709206
1301167067,1305361371
999711816,1003906120
1498295776,1502490080
96154158,100348462
102998673,107192977
493378912,497573216
134625714,138820018
539384801,543579105
744602311,748796615
1444554075,1448748379
1473617830,1477812134
90226612,94420916
1122049402,1126243706
70269597,74463901
862231074,866425378
152228826,156423130
718893759,723088063
24946825,29141129
837325831,841520135
574790274,578984578
906369413,910563717
905421298,909615602
1154578755,1158773059
75716683,79910987
945763994,949958298
617704145,621898449
190276224,194470528
621232208,625426512
256821224,261015528
3499398,7693702
1718573116,1722767420
190340332,194534636
309940946,314135250
329856413,334050717
472074468,476268772
653377271,657571575
1420688778,1424883082
1516107259,1520301563
42577206,46771510
1759338955,1763533259
1593380852,1597575156
505699991,509894295
144495290,148689594
914696536,918890840
933528514,937722818
1751638148,1755832452
1208963729,1213158033
1413491211,1417685515
1451346376,1455540680
1291032489,1295226793
887718079,891912383
1528430221,1532624525
934261246,938455550
998351989,1002546293
349846717,354041021
88158294,92352598
2124336855,2128531159
21126600,25320904
674884416,679078720
1264615966,1268810270
43407150,47601454
607083353,611277657
136718895,140913199
1921108351,1925302655
1624087295,1628281599
286547396,290741700
820002912,824197216
984213134,988407438
323700711,327895015
891875113,896069417
66857233,71051537
1019429017,1023623321
169306175,173500479
3078299,7272603
1284466730,1288661034
547555572,551749876
83542713,87737017
885363398,889557702
818303623,822497927
215551090,219745394
889634425,893828729
1070398224,1074592528
1060905535,1065099839
25457948,29652252
1257885783,1262080087
135108340,139302644
177197926,181392230
371212969,375407273
575687108,579881412
792247233,796441537
579069488,583263792
47526260,51720564
200223349,204417653
1245669343,1249863647
792515217,796709521
275702308,279896612
1596388614,1600582918
437797121,441991425
1359018840,1363213144
1281946652,1286140956
343483973,347678277
578812756,583007060
1374788427,1378982731
300443645,304637949
171600462,175794766
57092509,61286813
1460902221,1465096525
509746839,513941143
197217764,201412068
1250217885,1254412189
307723927,311918231
450727967,454922271
1063033372,1067227676
551444837,555639141
1129893077,1134087381
609174741,613369045
571100383,575294687
238997081,243191385
1500579718,1504774022
557720234,561914538
813928597,818122901
1214413707,1218608011
788493526,792687830
1599737938,1603932242
270090325,274284629
1115944761,1120139065
126176895,130371199
185567916,189762220
341291571,345485875
1060135991,1064330295
951201792,955396096
571905697,576100001
303807018,308001322
47546379,51740683
383157542,387351846
920311073,924505377
625784574,629978878
1938315289,1942509593
254108249,258302553
227551611,231745915
153738253,157932557
1367999485,1372193789
70760844,74955148
1439657995,1443852299
380844996,385039300
1210787843,1214982147
459475783,463670087
67769633,71963937
810066668,814260972
810603754,814798058
135860560,140054864
315048859,319243163
215781710,219976014
1480097377,1484291681
351642710,354770226
202753589,206947893
1680921416,1685115720
204914253,209108557
110347988,114542292
342190926,346385230
849961539,854155843
1100876006,1105070310
616173896,620368200
252451483,256645787
831438765,835633069
707682278,711876582
899208567,903402871
429278308,433472612
174383675,178577979
716240352,720434656
396886605,401080909
51519316,55713620
219633139,223827443
159846310,164040614
1151297293,1155491597
284459446,288653750
952808525,957002829
213296149,217490453
593318033,597512337
1896309093,1900503397
63789755,67984059
257957813,262152117
635720956,639915260
862712589,866906893
1285947922,1290142226
501441323,505635627
380048059,384242363
1203415574,1207609878
662639626,666833930
260875078,265069382
923541942,927736246
667974648,672168952
79557375,83751679
1693348255,1697542559
695230028,699424332
1032530018,1036724322
48700627,52894931
390931687,395125991
14722353,18916657
196353671,200547975
408399840,412594144
518550896,522745200
728527901,732722205
997800378,1001994682
1179836876,1184031180
1074572179,1078766483
1000849676,1005043980
1028440426,1032634730
530041455,534235759
242486055,246680359
436112090,440306394
1448649447,1452843751
511971810,516166114
1157133874,1161328178
1108849765,1113044069
1046555968,1050750272
1618859061,1623053365
1422789852,1426984156
86066351,90260655
113143216,117337520
1368363267,1372557571
156386737,160581041
1144494967,1148689271
759110300,763304604
1088066672,1092260976
1172306038,1176500342
572522097,576716401
113069656,117263960
1579729522,1583923826
559050462,563244766
48034199,52228503
770350637,774544941
316187800,320382104
896257931,900452235
327678453,331872757
249254077,253448381
1055066370,1059260674
1304474963,1308669267
39900857,44095161
493883568,498077872
1041884297,1046078601
1595661880,1599856184
1301160936,1305355240
1507222521,1511416825
2048961301,2053155605
1293669912,1297864216
461606052,465800356
993604865,997799169
710792447,714986751
898437244,902631548
87842327,92036631
1116191341,1120385645
25409725,29604029
553721650,557915954
305855933,310050237
121506516,125700820
154828668,159022972
695404456,699598760
1429225008,1433419312
1599717792,1603912096
1419235476,1423429780
48681738,52876042
1426863664,1431057968
381234024,385428328
1209249910,1213444214
1704390068,1708584372
657903713,662098017
566872649,571066953
521681837,525876141
641612093,645806397
910448171,914642475
742585562,746779866
191858757,196053061
325697598,329891902
779616640,783810944
1549618975,1553813279
647216009,651410313
1346421562,1350615866
158386376,162580680
368271736,372466040
1244004974,1248199278
318813861,323008165
360066926,364261230
416632961,420827265
1110211252,1114405556
156913077,161107381
175195775,179390079
1080715227,1084909531
414276149,418470453
1550309043,1554503347
1063118693,1067312997
10391094,14585398
1159443777,1163638081
489501161,493695465
921639714,925834018
1359173425,1363367729
356008409,360202713
516152730,520347034
1417668118,1421862422
227869082,232063386
448295609,452489913
316203215,320397519
252684802,256879106
826713734,830908038
902425056,906619360
9612681,13806985
1104422954,1108617258
68538153,72732457
495719022,499913326
478080398,482274702
602909053,607103357
87241145,91435449
1116907919,1121102223
925072640,929266944
118349219,122543523
70303543,74497847
595088576,599282880
1112536393,1116730697
114870562,119064866
406096558,410290862
1108523419,1112717723
171452614,175646918
187258444,191452748
267398793,271593097
527068492,531262796
672305693,676499997
1135215345,1139409649
1464258054,1468452358
143664398,147858702
1140071399,1144265703
888303280,892497584
1202918394,1207112698
385890490,390084794
499346200,503540504
276681806,280876110
1146799538,1150993842
1211533031,1215727335
101191702,105386006
1175750056,1179944360
1032638081,1036832385
182441050,186635354
699027718,703222022
330101127,334295431
475071057,479265361
602471611,606665915
678509970,682704274
233808944,238003248
266896927,271091231
905694172,909888476
1098905736,1103100040
614713969,618908273
1789929295,1794123599
1281535215,1285729519
8861368,13055672
976500153,980694457
108581342,112775646
1092210991,1096405295
1189439754,1193634058
1295911088,1300105392
496492774,500687078
1332409176,1336603480
596786367,600980671
266288914,270483218
457971068,462165372
220806067,225000371
296554190,300748494
638025157,642219461
1774200414,1778394718
1039487564,1043681868
914974244,919168548
1125100315,1129294619
1032437750,1036632054
146129450,150323754
578644172,582838476
128912071,133106375
796484238,800678542
874629407,878823711
2026671112,2030865416
30533920,34728224
256541492,260735796
529262491,533456795
654246434,658440738
514223606,518417910
484157290,488351594
207364462,211558766
1052407453,1056601757
63658272,67852576
1821156230,1825350534
671308476,675502780
1971225632,1975419936
1626758168,1630952472
1284084245,1288278549
991878252,996072556
541529806,545724110
73249185,77443489
909323668,913517972
451209284,455403588
696573349,700767653
41654131,45848435
61479084,65673388
864409414,868603718
1149398990,1151565469
310887166,315081470
1074035362,1078229666
790378112,794572416
971583606,975777910
297703600,301897904
1793654891,1797849195
1608152424,1612346728
148350146,152544450
119738125,123932429
128422192,132616496
941490484,945684788
1280098948,1284293252
253141101,257335405
136823520,141017824
387635287,391829591
793703194,797897498
1096741706,1100936010
374770860,378965164
692374324,696568628
109014985,113209289
567154228,571348532
1809214197,1813408501
199702806,203897110
1818316748,1822511052
1007649448,1011843752
773132140,777326444
585260897,589455201
880065578,884259882
891059862,895254166
1547521410,1551715714
53548550,57742854
1586429974,1590624278
722410720,726605024
186091532,190285836
37889469,42083773
335574248,339768552
774135753,778330057
34478777,38673081
94931835,99126139
66319499,70513803
31127326,35321630
169931668,174125972
1217129417,1221323721
734505639,738699943
1539744914,1543939218
1089202754,1093397058
1862237189,1866431493
788400256,792594560
134904304,139098608
213130333,217324637
89806667,94000971
1279781338,1283975642
1048573776,1052768080
758048997,762243301
1007522408,1011716712
4785974,8980278
882078121,886272425
523856187,528050491
1648089978,1652284282
720172631,724366935
916957024,921151328
142642088,146836392
1574909482,1579103786
994734428,998928732
1157453904,1161648208
21620571,25814875
121543001,125737305
1933227562,1937421866
857070862,861265166
695481617,699675921
528819683,533013987
305575435,309769739
153558766,157753070
660350514,664544818
1227982273,1232176577
888713564,892907868
1597193122,1601387426
506920755,511115059
910779837,914974141
1387235303,1391429607
310992317,315186621
1683222358,1684810203
674446534,678640838
801736662,805930966
201499297,205693601
747738038,751932342
159279185,163473489
617493231,621687535
889422830,893617134
421363594,425557898
1307619374,1311813678
21137936,25332240
249728121,253922425
376357351,380551655
1352976993,1357171297
542868931,547063235
201185078,205379382
753610997,757805301
311003364,315197668
1306532778,1310727082
907326029,911520333
432965001,437159305
1215221941,1219292027
830889697,835084001
270182094,274376398
180663572,184857876
524525038,528719342
1463609485,1467803789
1635108798,1639303102
1326546035,1330740339
221429648,225623952
371532779,375727083
599175680,603369984
1531971461,1536165765
728846288,733040592
929673273,933867577
342095753,346290057
645015004,649209308
1010783620,1014977924
987345661,991539965
635001756,639196060
1253733104,1257927408
437327405,441521709
1004229766,1008424070
1070261,5264565
1449374020,1453568324
15597297,19791601
1061326814,1065521118
513147469,517341773
1029564582,1033758886
713482104,717676408
947819900,952014204
431143417,435337721
279060107,283254411
834352062,838546366
97937079,102131383
900403859,904598163
601246895,605441199
167745856,171940160
900320267,904514571
1476624375,1480818679
1407782544,1411976848
1312698914,1316893218
1143236580,1147430884
89779417,93973721
1220726483,1224920787
790146896,794341200
1532756766,1536951070
1316929471,1321123775
236159845,240354149
406411801,410606105
710441691,714635995
884239400,888433704
1017223956,1021418260
397220019,401414323
582195760,586390064
287699698,291894002
932622635,936816939
61037171,65231475
1009389479,1013583783
359040798,363235102
381171002,385365306
957379136,961573440
1767521649,1771715953
252000050,256194354
342833505,347027809
361331251,365525555
123362105,127556409
1395736559,1399930863
466667200,470861504
635281213,639475517
549660975,553855279
1671625348,1675819652
535655857,539850161
1076183490,1080377794
991390271,995584575
68734705,72929009
1068893718,1073088022
1213831481,1218025785
336587704,340782008
601212217,605406521
255002480,259196784
815515972,819710276
294343243,298537547
74256074,78450378
190417849,194612153
774551990,778746294
246838703,251033007
823944736,828139040
127937793,132132097
1318685216,1322879520
155489144,159683448
750565764,754760068
1115406969,1119601273
967803238,971997542
204426966,208621270
1578674882,1582869186
51079593,55273897
785822881,790017185
1155856706,1160051010
346573147,350767451
1228377820,1232572124
1060062959,1064257263
414583437,418777741
1122671545,1126865849
249083166,253277470
236856802,241051106
245639527,249833831
919977382,924171686
268023295,272217599
675974839,680169143
204625771,208820075
938713135,942907439
251526432,255720736
1200369860,1204564164
1569564463,1573758767
704345528,708539832
1302771262,1306965566
165080696,169275000
37625974,41820278
415783034,419977338
1530676199,1534870503
51693474,55887778
1131042880,1135237184
29453434,33647738
1417317277,1421511581
195950264,200144568
87742551,91936855
144952155,149146459
1624255855,1628450159
707744154,711938458
433061187,437255491
351906541,356100845
440230699,444425003
944363853,948558157
953027009,957221313
541694436,545888740
77651153,81845457
1335421404,1339615708
312581043,316775347
771423982,775618286
183799056,187993360
649871763,654066067
866816881,871011185
11581138,15775442
1437438607,1441632911
849950514,854144818
248826286,253020590
559703962,563898266
1137885333,1142079637
341400098,345594402
994534740,998729044
1137428303,1141622607
1853757837,1857952141
793315105,797509409
1503063349,1507257653
484232571,488426875
802708614,806902918
1676153378,1680347682
390627004,394821308
10594002,14788306
1217258158,1221452462
1022166793,1026361097
158707115,162901419
629112202,633306506
1320835075,1325029379
1416279637,1420473941
716676205,720870509
239973082,244167386
284092861,288287165
1869152977,1873347281
1046981670,1051175974
1181729785,1185924089
1204135775,1208330079
2120336530,2124530834
132873941,137068245
430359204,434553508
1159745162,1163939466
389753358,393947662
52119412,56313716
1092527256,1096721560
429917487,434111791
364661590,368855894
617307153,621501457
1179145907,1183340211
853914233,858108537
951584758,955779062
1111422688,1115616992
94425026,98619330
1399121106,1403315410
136062808,140257112
624467142,628661446
787927732,792122036
241603271,245797575
1589237675,1593431979
1084495530,1088689834
536109711,540304015
1705630685,1709824989
1640192572,1644386876
140549304,144743608
386373528,390567832
33213944,37408248
740530725,744725029
1400393403,1404587707
420468612,424662916
738101608,742295912
793653122,797847426
564627394,568821698
585229155,589423459
120075688,124269992
284414834,288609138
197225160,201419464
1038850209,1043044513
8633107,12827411
63967905,68162209
430195437,434389741
632250071,636444375
99088821,103283125
820283476,824477780
501508102,505702406
917825718,922020022
669495205,673689509
996713790,1000908094
86371051,90565355
117498846,121693150
1101130958,1105325262
741533555,745727859
517240311,521434615
969746238,973940542
1615008120,1619202424
148405713,152600017
547949784,552144088
500578301,504772605
287298787,291493091
33226529,37420833
635531362,639725666
1837488044,1841682348
1020202078,1024396382
360992973,365187277
61364537,65558841
1181887776,1186082080
450815051,455009355
777167785,781362089
1029769791,1033964095
1197020582,1201214886
1454138806,1458333110
331223421,335417725
49111240,53305544
865768926,869963230
745769027,749963331
538970475,543164779
257097343,261291647
380725852,384920156
557871522,562065826
183351636,187545940
1134345656,1138539960
833662828,837857132
1400780957,1404975261
1153278526,1157472830
799895063,804089367
666266657,670460961
744206460,748400764
39068043,43262347
870261011,874455315
5985538,10179842
761724728,765919032
17554574,21748878
2056778227,2060972531
65101361,69295665
1026383902,1030578206
485263389,489457693
1161946192,1166140496
160531496,164725800
39495847,43690151
783843338,788037642
330570263,334764567
457399029,461593333
1476740790,1480935094
108006705,112201009
6494830,10689134
1817762624,1821956928
564207,4758511
372540240,376734544
18006320,22200624
292366439,296560743
265869030,270063334
988139975,992334279
367783462,371977766
150833549,155027853
990798686,994992990
1939908195,1944102499
556904993,561099297
519090435,523284739
474612327,478806631
1029981388,1034175692
1055362706,1059557010
1184744789,1188939093
1012211553,1016405857
839191950,843386254
427151804,431346108
307097901,311292205
1047100771,1051295075
1509481189,1513675493
733711436,737905740
124887100,129081404
482980398,487174702
875866762,880061066
748419832,752614136
499229945,503424249
395713212,399907516
845578660,849772964
856986258,861180562
471457354,475651658
512293044,516487348
181849096,186043400
179496814,183691118
861888303,866082607
1115419605,1119613909
155588627,159782931
781998423,786192727
13997423,18191727
144449756,148644060
390983446,395177750
330021271,334215575
1505610182,1509804486
874275787,878470091
416484909,420679213
202659224,206853528
292720178,296914482
729828455,734022759
324115649,328309953
143454836,147649140
1552902797,1557097101
256006248,260200552
136440423,140634727
295577220,299771524
14537657,18731961
273634491,277828795
514727973,518922277
469271174,473465478
576062053,580256357
120693870,124888174
1004978373,1009172677
767684751,771879055
1065488315,1069682619
496006272,500200576
901374475,905568779
765867525,770061829
604436800,608631104
554298460,558492764
635647298,639841602
1051731034,1055925338
609285219,613479523
610867308,615061612
765677304,769871608
1741120871,1745315175
478656291,482850595
1599189521,1603383825
1457276003,1461470307
84214237,88408541
333394541,337588845
357341921,361536225
294079855,298274159
248639980,252834284
80911559,85105863
1270184800,1274379104
122975987,127170291
834321750,838516054
96414073,100608377
1071414831,1075609135
1116570997,1120765301
855476683,859670987
240173862,244368166
650626995,654821299
334616007,338810311
181122991,185317295
1113363565,1117557869
854196925,858391229
633627691,637821995
814914453,819108757
267656387,271850691
466894987,471089291
345211146,349405450
632869358,637063662
931897979,936092283
1485905347,1490099651
983070495,987264799
1585364354,1589558658
1220042684,1224236988
731916869,736111173
646422161,650616465
679133193,683327497
477630585,481824889
311996594,316190898
599920445,604114749
1005549369,1009743673
67724456,71918760
763370554,767564858
39364369,43558673
937329996,941524300
1107790166,1111984470
552360357,556554661
1815936327,1820130631
368343199,372537503
874514401,878708705
623167981,627362285
1614116195,1618310499
79069406,83263710
207031599,211225903
1172128972,1176323276
47068821,51263125
1339487837,1343682141
196366481,200560785
518298364,522492668
1356237983,1360432287
229852867,234047171
1473318251,1477512555
558510407,562704711
319006308,323200612
1522247024,1526441328
86597407,90791711
215553375,219747679
477479013,481673317
1246864477,1251058781
173853387,178047691
1408766951,1412961255
59634951,63829255
962122358,966316662
514408814,518603118
1092241731,1096436035
1335472014,1339666318
530525038,533130134
58392144,62586448
565140792,569335096
254177359,258371663
1527147170,1531341474
517603590,521797894
203862388,208056692
516279514,520473818
21467808,25662112
549236398,553430702
821824594,826018898
403638547,407832851
32763627,36957931
182403130,186597434
162668908,166863212
937524765,941719069
478983152,483177456
40867911,45062215
1216193744,1220388048
615787467,619981771
65733140,69927444
661741610,665935914
42355614,46549918
732062673,736256977
1008276616,1012470920
665195175,669389479
1674901300,1679095604
1766716671,1770910975
1751040648,1755234952
836634600,840828904
115159596,119353900
144414404,148608708
924214330,928408634
1311799240,1315993544
489051844,493246148
1140045001,1144239305
59445238,63639542
131924990,136119294
339061297,343255601
904987457,909181761
989656111,993850415
575979636,580173940
1139246617,1143440921
204357822,208552126
689512376,693706680
507304717,511499021
201800094,205994398
72708460,76902764
863661694,867855998
11194217,15388521
1120829349,1125023653
2034155061,2038349365
47329587,51523891
1085427958,1089622262
365299662,369493966
201285017,205479321
1082536568,1086730872
901614675,905808979
641213920,645408224
1094363568,1098557872
432367929,436562233
374110814,378305118
1773521674,1777715978
713050760,717245064
491640191,495834495
176919209,181113513
181654527,185848831
1317410863,1321605167
109338470,113532774
1066797625,1070991929
153253327,157447631
713410045,717604349
1701417428,1704407812
62686914,66881218
214370559,218564863
551680644,555874948
1849996742,1854191046
337475322,341669626
1815289042,1819483346
1095832092,1100026396
665233815,669428119
1303657712,1307852016
493260318,497454622
1453628905,1457823209
838258059,842452363
654502618,658696922
256150251,260344555
235800042,239994346
1750223172,1754417476
512794022,516988326
53735174,57929478
141309969,145504273
1358338355,1362532659
41932751,46127055
1836206330,1840400634
1580957373,1585151677
136399187,140593491
1315964705,1320159009
1549408957,1553603261
32720421,36914725
118481720,122676024
925612012,929806316
1651396379,1655590683
1003227547,1007421851
689568004,693762308
1049623001,1053817305
699521542,703715846
1483757671,1487951975
188045089,192239393
296588963,300783267
892121844,896316148
104344219,108538523
951823176,956017480
338314818,342509122
415564646,419758950
46303557,50497861
556603495,560797799
990794982,994989286
1036264303,1040458607
1910855071,1915049375
1752121866,1756316170
383758378,387952682
173789804,177984108
242708784,246903088
424685664,428879968
694422208,698616512
266224881,270419185
292921954,297116258
1154372607,1158566911
267045421,271239725
679498771,683693075
1296220726,1300415030
988983141,993177445
29400769,33595073
872512162,876706466
1549969879,1554164183
1046841308,1051035612
568014893,572209197
411000816,415195120
869604986,873799290
1345223372,1349417676
837785024,841979328
878072708,882267012
1926353574,1930547878
1463690403,1467884707
210181463,214375767
270165778,274360082
262813939,267008243
661158384,665352688
1161091925,1165286229
1146502718,1150697022
141886487,146080791
483336358,487530662
764404197,768598501
1233142121,1237336425
1460194505,1462517438
231910711,236105015
1397260018,1401454322
392351615,396545919
980581685,984775989
1178355014,1182549318
187066449,191260753
1865583406,1869777710
1526130170,1530324474
20050955,24245259
1511576158,1515770462
249919667,254113971
467811387,472005691
1302021924,1306216228
1235144143,1239338447
13408446,17602750
802770751,806965055
267586228,271780532
635481783,639676087
638716041,642910345
1053779878,1057974182
593644646,597838950
884186332,888380636
1410729912,1414924216
1141907946,1146102250
237017452,241211756
1520028509,1524222813
1067840107,1072034411
1197976330,1202170634
599931802,604126106
568897278,573091582
1318547844,1322742148
920570864,924765168
27210899,31405203
874278105,878472409
670517945,674712249
120026209,124220513
484953757,489148061
801578085,805772389
1028540341,1032734645
591260546,595454850
400313563,404507867
382437735,386632039
1053324304,1057518608
1177972467,1182166771
560740245,564934549
1791433176,1795627480
672067714,676262018
1455355870,1459550174
486525406,490719710
1528469713,1532664017
190049003,194243307
1101967438,1106161742
119651693,123845997
509161056,513355360
1119484302,1123678606
1356151419,1360345723
21536552,25730856
795830886,800025190
1398132102,1402326406
651697944,655892248
1488077882,1492272186
61885285,66079589
1048681961,1052876265
334324666,338518970
541475820,545670124
63909751,68104055
917219116,921413420
1754801967,1758996271
854011971,858206275
730087209,734281513
979446843,983641147
1210908101,1215102405
107754344,111948648
740676602,744870906
883588140,887782444
139612730,143807034
1607107991,1611302295
1156543158,1160737462
138431252,142625556
501721363,505915667
1072077970,1076272274
1703707834,1707902138
1199862405,1204056709
1323931864,1328126168
863597686,867791990
943548473,947742777
1306348839,1310543143
505114762,509309066
405482092,409676396
265597860,269792164
850486574,854680878
300623382,304817686
662151143,666345447
725322590,729516894
1587809266,1592003570
355255414,359449718
128807556,133001860
1437558701,1441753005
493461955,497656259
601197012,605391316
241752406,245946710
459268543,463462847
877834094,882028398
1053864816,1058059120
119421172,123615476
551182565,555376869
1606740959,1610935263
449013856,453208160
1005559118,1009753422
170063717,174258021
477454428,481648732
169749460,173943764
737844644,742038948
804378463,808572767
990250243,994444547
1404751406,1408945710
591050387,595244691
1226753641,1230947945
1382494062,1386688366
699314145,703508449
287762247,291956551
629550025,633744329
1327792248,1331986552
1152259797,1156454101
1249981031,1254175335
1418701631,1422895935
566724140,570918444
704255190,708449494
634549320,638743624
130209364,134403668
369201194,373395498
245034818,249229122
1354385591,1358579895
184316756,188511060
690882128,695076432
657353261,661547565
191425823,195620127
699486129,703680433
1298488571,1302682875
401385049,405579353
60652119,64379474
27745130,31939434
1249748941,1253943245
1014577317,1018771621
525201397,529395701
209781728,213976032
869313310,873507614
231295109,235489413
638166395,642360699
850111037,854305341
1474866995,1479061299
1174592949,1178787253
568777726,572972030
219245467,223439771
558820885,563015189
1244398948,1248593252
862239137,866433441
1384321414,1388515718
329206140,333400444
898414984,902609288
1472178575,1476372879
1151555698,1155750002
613815322,618009626
1102221463,1106415767
770212617,774406921
584978625,589172929
371547064,375741368
753702954,757897258
329511747,333706051
1420022275,1424216579
77046565,81240869
181325936,185520240
804965166,809159470
418644825,422839129
937061312,941255616
480476988,484671292
90400695,94594999
533860657,538054961
152138990,156333294
381634595,385828899
600354227,604548531
1289480349,1293674653
49345285,53539589
1806986658,1811180962
112749790,116944094
523581193,527775497
475772186,479966490
1342757262,1346951566
646230013,650424317
93200998,97395302
522525240,526719544
888318689,892512993
405457243,409651547
1112247980,1116442284
879032014,883226318
267077854,271272158
98047687,102241991
746932565,751126869
152475956,156670260
647057271,651251575
47693064,51887368
1019641046,1023835350
41965003,46159307
555064018,559258322
254330885,258525189
310382020,314576324
287634580,291828884
203518074,207712378
726602914,730797218
865753285,869947589
531982786,536177090
41923342,46117646
899183702,903378006
68446859,72641163
1322963693,1327157997
550014635,554208939
1003468370,1007662674
382302445,386496749
7805322,11999626
1557160136,1561354440
716966163,721160467
73089770,77284074
808603152,812797456
62704657,66898961
1257401757,1261596061
408383923,412578227
646680840,650875144
114037967,118232271
1725863857,1730058161
681589334,685783638
670167965,674362269
524282081,528476385
280901498,285095802
992303174,996497478
723810572,728004876
157203165,161397469
988355983,992550287
573943335,578137639
175752476,179946780
1269944181,1274138485
866588825,870783129
445284940,449479244
259668893,263863197
220775424,224969728
1358571688,1362765992
826262413,830456717
442665748,446860052
428353607,432547911
639331729,643526033
1755259319,1759453623
240316299,244510603
1364990245,1369184549
790916905,795111209
1068352393,1072546697
1510041940,1514236244
1980319198,1984513502
1806102153,1810296457
1184760005,1188954309
211678203,215872507
1540705232,1544899536
19890960,24085264
573180760,577375064
1206437634,1210631938
253748762,257943066
858332954,862527258
767609873,771804177
415514643,419708947
699651221,703845525
428494762,432689066
364363937,368558241
162989478,167183782
935374580,939568884
1640722711,1644917015
1556281582,1560475886
818803501,822997805
111585418,115779722
391182542,395376846
1250187534,1254381838
1361776357,1365970661
962977432,967171736
1324568951,1328763255
165085452,169279756
1436552658,1440746962
31422073,35616377
249453518,253647822
681987055,686181359
890414894,894609198
105273362,109467666
138075158,142269462
1446184639,1450378943
1129013854,1133208158
1392724254,1396918558
473418170,477612474
1823251943,1827446247
1349464357,1353658661
89402213,93596517
1037796737,1041991041
1044482401,1048676705
