Low,High
1006999206,1011193510
1512310900,1516505204
124006589,128200893
297349797,301544101
1526725851,1530920155
453731683,457925987
267102029,271296333
663727578,667921882
408837566,413031870
1374801125,1378995429
556952081,561146385
714191671,718385975
765388338,769582642
636324121,640518425
839979526,844173830
169313236,173507540
353821191,358015495
870495956,874690260
181836781,186031085
1691300884,1695495188
692782227,696976531
631160917,635355221
28278442,32472746
695648525,699842829
206017818,210212122
1028163143,1032357447
1951339405,1955533709
157966974,162161278
871673389,875867693
811395360,815589664
60439582,64633886
280252690,284446994
1559101895,1563296199
850754933,854949237
1118493190,1122687494
655397464,659591768
474794625,478988929
349185852,353380156
1615413023,1619607327
10631962,14826266
110692801,114887105
1608976112,1613170416
1124466791,1128661095
554123984,558318288
946474498,950668802
745127667,749321971
692846690,697040994
692792130,696986434
391025564,395219868
1374576413,1378770717
544174022,548368326
139062391,143256695
1745833750,1750028054
1244372033,1248566337
517888732,522083036
667403904,671598208
823617,5017921
1323696512,1327890816
401170949,405365253
760145005,764339309
818184238,822378542
120082740,124277044
509031722,513226026
565189578,569383882
132514473,136708777
703348879,707543183
41570747,45765051
1388085214,1392279518
695737709,699932013
323437112,327631416
666688585,670882889
390440163,394634467
50923166,55117470
11762490,15956794
363359440,367553744
1203375685,1207569989
347676462,351870766
253925484,258119788
237195097,241389401
447996635,452190939
422106231,426300535
1923118735,1927313039
624188284,628382588
561880414,566074718
754172030,758366334
526303730,530498034
1371952192,1376146496
511643781,515838085
911078383,915272687
114973780,119168084
190250857,194445161
552168929,556363233
595998491,600192795
378870035,383064339
905512204,909706508
618609047,622803351
1654814215,1659008519
795599540,799793844
1127515895,1131710199
236413740,240608044
1183170819,1187365123
1392144321,1396338625
350584526,354778830
888234114,892428418
1135634610,1139828914
1275375197,1279569501
42237491,46431795
674208350,678402654
1343902268,1348096572
1525003304,1529197608
1952281092,1956475396
1277530429,1281724733
1319788575,1323982879
1523018864,1527213168
501604065,505798369
702833917,707028221
1007998562,1012192866
1898621033,1902815337
427091425,431285729
709269055,713463359
726822118,731016422
118340685,122534989
901178680,905372984
809310052,813504356
652618944,656813248
1307993546,1312187850
76239866,80434170
663049811,667244115
1505556026,1509750330
992756782,996951086
277983756,282178060
352116853,356311157
955468906,959663210
218424229,222618533
1468575300,1472769604
121809788,126004092
1366414321,1370608625
1574202837,1578397141
617870182,622064486
1768145852,1772340156
405581338,409775642
934736543,938930847
1002029058,1006223362
115517114,119711418
1669268915,1673463219
536333981,540528285
259084704,263279008
459060209,463254513
976043234,980237538
1145478480,1149672784
580192612,584386916
954768965,958963269
597843952,602038256
1648990010,1653184314
1911720939,1915915243
312613752,316808056
979468218,983662522
351964831,356159135
16630950,20825254
40013711,44208015
1736995788,1741190092
841484201,845678505
1451386361,1455580665
1369670555,1373864859
79438456,83632760
1270266271,1274460575
323651207,327845511
1414346884,1418541188
1421626497,1425820801
762206007,766400311
538550046,542744350
434666155,438860459
1151565432,1155759736
679505456,683699760
404781105,408975409
635804698,639999002
805957503,810151807
1444887603,1449081907
56284545,60478849
427434902,431629206
691318474,695512778
622347487,626541791
459524678,463718982
1187259716,1191454020
313069932,317264236
74369955,78564259
737297693,741491997
476711857,480906161
249193146,253387450
1419910152,1424104456
190821997,195016301
1592230370,1596150197
793885308,798079612
779374705,783569009
1492091072,1496285376
242262370,246456674
234864956,239059260
560370110,564564414
804234807,808429111
809845302,814039606
1315848903,1320043207
1263648594,1267842898
643087842,647282146
124216218,128410522
347228393,351422697
479792678,483986982
757909669,762103973
592295179,596489483
764375996,768570300
633703630,637897934
1656963393,1661157697
84780730,88975034
473537524,477731828
54408808,58603112
411310868,415505172
1121083100,1125277404
1155177064,1159371368
547480658,551674962
684288540,688482844
403524048,407718352
1950427688,1954621992
86935471,91129775
237910647,242104951
483299048,487493352
327831959,332026263
514753854,518948158
1176155800,1180350104
393204879,397399183
152635267,156829571
1032060249,1036254553
1092111890,1096306194
1013601124,1017795428
1401866392,1406060696
499966176,504160480
347486330,351680634
1124468180,1128662484
852055348,856249652
817822291,822016595
296553449,300747753
516957088,521151392
1691117417,1695311721
520161484,524355788
163336744,167531048
586333947,590528251
259084927,263279231
447502824,451697128
1420368299,1424562603
190726395,194920699
336961416,341155720
412813671,417007975
1662753328,1666947632
63620044,67814348
1568683698,1572878002
1129621402,1133815706
770709764,774904068
228290445,232484749
1594341825,1598536129
603865823,608060127
256440552,260634856
244961326,249155630
1009996305,1014190609
651043728,655238032
975952013,980146317
186130664,190324968
734199328,738393632
929383072,933577376
1652476544,1656670848
988942725,993137029
1609591948,1613786252
685141507,689335811
25819057,30013361
329311056,333505360
1401433914,1405628218
415389354,419583658
43675207,47869511
97596692,101790996
1538140853,1542335157
355119182,359313486
1097682770,1101877074
563175873,567370177
574897076,579091380
1185795551,1189989855
832460973,836655277
61185065,65379369
940855009,945049313
441294641,445488945
1156660978,1160855282
196739546,200933850
891633833,895828137
1908240492,1912434796
1028535285,1032729589
460906121,465100425
1076611074,1080805378
722049131,726243435
904826356,909020660
1954042121,1958236425
1447911457,1452105761
405912053,410106357
284767925,288962229
1446565806,1450760110
449406966,453601270
1119356363,1123550667
426514238,430708542
103871027,108065331
1479793519,1483987823
15599820,19794124
190550145,194744449
899924563,904118867
883202321,887396625
1111285522,1115479826
206733150,210927454
945057269,949251573
199632801,203827105
1282471073,1286665377
1252637457,1256831761
1435667628,1439861932
782070611,786264915
798080955,802275259
207255058,211449362
628303754,632498058
30604922,34799226
1919088665,1923282969
32002255,36196559
578483937,582678241
483624559,487818863
1423908052,1428102356
753567656,757761960
1630129797,1634324101
978349930,982544234
421783365,425977669
207487960,211682264
1077681869,1081876173
1258053941,1262248245
115232996,119427300
1328768669,1332962973
190286947,194481251
514886711,519081015
994584347,998778651
876438287,880632591
1414620367,1418814671
365044442,369238746
230235329,234429633
660123088,664317392
1358908355,1363102659
290854836,295049140
231056258,235250562
669015646,673209950
42792300,46986604
180048126,184242430
443529170,447723474
1059689984,1063884288
906230007,910424311
543043680,547237984
263753650,267947954
464042634,468236938
289890509,294084813
344514419,348708723
82932023,87126327
870096969,874291273
1766228205,1770422509
559175357,563369661
449152206,453346510
409254385,413448689
173301231,177495535
286336013,290530317
816878717,821073021
265202786,269397090
175354116,179548420
257152084,261346388
832006996,836201300
82808338,87002642
58416414,62610718
902932861,907127165
1616239321,1620433625
10524592,14718896
758046803,762241107
662347356,666541660
54341192,58535496
887013245,891207549
1338887687,1343081991
1439238555,1443432859
163655555,167849859
1566319742,1570514046
1491303302,1495497606
1395432314,1399626618
2029006251,2033200555
584481889,588676193
336665433,340859737
1178473930,1182668234
159747366,163941670
618836280,623030584
996543302,1000737606
89046158,93240462
985612150,989806454
1353145057,1357339361
1623849204,1628043508
371725815,375920119
306311226,310505530
160353247,164547551
1255373550,1259567854
1685517642,1689711946
682523086,686717390
1156642295,1160836599
1174892723,1179087027
614991982,619186286
1601749477,1605943781
275008275,279202579
115011552,119205856
1043508875,1047703179
653086728,657281032
676891897,681086201
628728913,632923217
123988720,128183024
825899311,830093615
648760088,652954392
102670790,106865094
640754313,644948617
790270035,794464339
407263976,411458280
2076692031,2080886335
635992416,640186720
386970095,391164399
467389210,471583514
1688902536,1693096840
1166411159,1170605463
1821881856,1826076160
597483258,601677562
890007097,894201401
1178415464,1182609768
507145771,511340075
556301278,560495582
868592874,872787178
519560102,523754406
126045149,130239453
831180174,835374478
224887090,229081394
685064309,689258613
4483390,8677694
564994231,569188535
403776771,407971075
223924793,228119097
1356253942,1360448246
548354688,552548992
1357030461,1361224765
290825859,295020163
570055862,574250166
1230675808,1234870112
503209773,507404077
1396903454,1401097758
1162606275,1166800579
1678243574,1682437878
651694411,655888715
1489031494,1493225798
112181796,116376100
1829207475,1833401779
88221089,92415393
1369765877,1373960181
393383195,397577499
1710261004,1714455308
66009412,70203716
638504060,642698364
532644852,536839156
444890052,449084356
199406424,203600728
1847872116,1852066420
1140312402,1144506706
1439533781,1443728085
452795003,456989307
801996559,806190863
256687055,260881359
903806586,908000890
432626725,436821029
583944803,588139107
973094440,977288744
396786036,400980340
421081755,425276059
187145009,191339313
617671316,621865620
38917093,43111397
1308374239,1312568543
1671835914,1676030218
2103599624,2107793928
250550471,254744775
283967387,288161691
804835073,809029377
540433929,544628233
975895521,980089825
707442233,711636537
1084782331,1088976635
369678769,373873073
560113667,564307971
353316765,357511069
19858699,24053003
9317249,13511553
224774794,228969098
1959245853,1963440157
102426069,106620373
777477213,781671517
192823090,197017394
214937374,219131678
1578467566,1582661870
781793427,785987731
804239692,808433996
85548885,89743189
144966177,149160481
368773439,372967743
1229959787,1234154091
1816164920,1820359224
397918177,402112481
641827057,646021361
106430631,110624935
1055273578,1059467882
511484397,515678701
1289583729,1293778033
690273309,694467613
809209913,813404217
1543703071,1547897375
835322660,839516964
1320386489,1324580793
386497410,390691714
960521018,964715322
146377216,150571520
660807437,665001741
325188075,329382379
32233670,36427974
1353875405,1358069709
125823109,130017413
3003069,7197373
448950445,453144749
145278636,149472940
470754743,474949047
121782875,125977179
964088633,968282937
559459404,563653708
796571447,800765751
1325067299,1329261603
444933351,449127655
168899486,173093790
836775792,840970096
248367501,252561805
1472885047,1477079351
1586121463,1590315767
225200538,229394842
1429868564,1434062868
838308231,842502535
598303295,602497599
1275085614,1279279918
715456790,719651094
1326375300,1330569604
49096925,53291229
409406483,413600787
1178162452,1182356756
791343317,795537621
194331379,198525683
743186723,747381027
983198490,987392794
283741041,287935345
1034648214,1038842518
1409290297,1413484601
719560212,723754516
76689362,80883666
227528587,231722891
187052422,191246726
80875206,85069510
1647910796,1652105100
73552904,77747208
522742218,526936522
845141248,849335552
585783758,589978062
170610558,174804862
884874748,889069052
57973373,62167677
893870813,898065117
12602192,16796496
68185977,72380281
1773399620,1777593924
824515021,828709325
364449437,368643741
479832153,484026457
325377077,329571381
685589089,689783393
58373025,62567329
551507768,555702072
760248731,764443035
489540516,493734820
1188872785,1193067089
1093827448,1098021752
954563125,958757429
743090130,747284434
1119175158,1123369462
1024,4195328
1485113994,1489308298
1174588817,1178783121
260895515,265089819
379874501,384068805
1711323,5905627
1087043852,1091238156
1904895830,1909090134
495991839,500186143
1467854603,1472048907
1975828920,1980023224
1944775703,1948970007
257343359,261537663
1453044512,1457238816
396550449,400744753
302267672,306461976
158885235,163079539
1532770982,1536965286
1129192870,1133387174
519482128,523676432
736384837,740579141
393980994,398175298
835753814,839948118
922993924,927188228
1395654664,1399848968
1486776997,1490971301
1135282139,1139476443
992469345,996663649
579444135,583638439
666608562,670802866
908621598,912815902
275305242,279499546
31690725,35885029
187322446,191516750
765141957,769336261
62973458,67167762
337485505,341679809
990170815,994365119
1702751123,1706945427
134083090,138277394
96891550,101085854
509147747,513342051
941162726,945357030
264981099,269175403
32060376,36254680
445013543,449207847
496805650,500999954
19421205,23615509
1470044977,1474239281
1115837953,1120032257
834132559,838326863
391489048,395683352
751627037,755821341
1283937496,1288131800
289324675,293518979
126839470,131033774
1351009265,1355203569
398500567,402694871
811409709,815604013
130477369,134671673
67179,4261483
296566283,300760587
543384528,547578832
845330564,849524868
279620712,283815016
979519988,983714292
311173597,315367901
1196776221,1200970525
698119585,702313889
397883241,402077545
1568713813,1572908117
1847467447,1851661751
180027495,184221799
1649173781,1653368085
2005772329,2009966633
1742697186,1746891490
805229979,809424283
504747286,508941590
1318214510,1322408814
788793966,792988270
708496227,712690531
221588423,225782727
157405861,161600165
281235709,285430013
561533003,565727307
881837541,886031845
21790618,25984922
1632111936,1636306240
78635662,82829966
255742480,259936784
1518508472,1522702776
1099084132,1103278436
369298726,373493030
839584240,843778544
297260066,301454370
60633605,64827909
218806420,223000724
1392877369,1397071673
879277584,883471888
1164101015,1168295319
178565452,182759756
17611555,21805859
712685685,716879989
665511875,669706179
1466616486,1470810790
1077287478,1081481782
1483496491,1487690795
226684738,230879042
1067646521,1071840825
168724160,172918464
27910964,32105268
144382866,148577170
1020246651,1024440955
279785714,283980018
290907543,295101847
31655846,35850150
1255831005,1260025309
1440265719,1444460023
431708212,435902516
153643492,157837796
652414794,656609098
48391827,52586131
1202590804,1206785108
1641713741,1645908045
587534141,591728445
652923516,657117820
1632978001,1637172305
907895796,912090100
1069302850,1073497154
452048223,456242527
7744379,11938683
1066518924,1070713228
494488597,498682901
1209527872,1213722176
320416204,324610508
779039502,783233806
844486642,848680946
1850983202,1855177506
864688376,868882680
740156539,744350843
1203877275,1208071579
334641971,338836275
311551041,315745345
289375289,293569593
273332497,277526801
45555990,49750294
83665824,87860128
1157579974,1161774278
1579359972,1583554276
313189793,317384097
1091494381,1095688685
1776550126,1780744430
493276492,497470796
1278599036,1282793340
1490720271,1494914575
792007155,796201459
1414064384,1418258688
118875458,123069762
875178941,879373245
1674253618,1678447922
740384651,744578955
593462707,597657011
255878136,260072440
1230037233,1234231537
1010133002,1014327306
570294919,574489223
1096546657,1100740961
577609716,581804020
193576881,197771185
426122181,430316485
438138821,442333125
803749185,807943489
1063113770,1067308074
477265130,481459434
193928852,198123156
1309818001,1314012305
510965848,515160152
1484386993,1488581297
265590241,269784545
1325295924,1329490228
34781690,38975994
405681964,409876268
131794697,135989001
253981424,258175728
1619350901,1623545205
756192870,760387174
71041131,75235435
460983511,465177815
2128913317,2133107621
851320579,855514883
337536625,341730929
498428321,502622625
141131838,145326142
630437099,634631403
975471188,979665492
203447525,207641829
165664444,169858748
1138418302,1142612606
1617284859,1621479163
28190595,32384899
654115690,658309994
672518405,676712709
1220619003,1224813307
786473998,790668302
475596204,479790508
594954868,599149172
281248852,285443156
223061324,227255628
147488381,151682685
1756087166,1760281470
1791587326,1795781630
523556712,527751016
892928727,897123031
164702592,168896896
773050161,777244465
1642996115,1647190419
154328211,158522515
1092727859,1096922163
1674873765,1679068069
184259332,188453636
501852110,506046414
1254422411,1258616715
1497903126,1502097430
1099319047,1103513351
875945655,880139959
1608052133,1612246437
589309132,593503436
1159246641,1163440945
242516458,246710762
799127927,803322231
345216932,349411236
366944786,371139090
84291847,88486151
1004080507,1008274811
554929630,559123934
950881350,955075654
292205843,296400147
690256234,694450538
546527054,550721358
261299700,265494004
1519857145,1524051449
1351535241,1355729545
417681020,421875324
877379256,881573560
103544927,107739231
415998321,420192625
1478989313,1483183617
485968665,490162969
122841660,127035964
1862285614,1866479918
1126634276,1130828580
427748135,431942439
554869627,559063931
1506729325,1510923629
870331596,874525900
392093283,396287587
1194456188,1198650492
884121022,888315326
929471168,933665472
972520754,976715058
1222930801,1227125105
764509738,768704042
242322535,246516839
434282017,438476321
234151613,238345917
505079564,509273868
1244245364,1248439668
31536,4225840
1686508722,1690703026
550637807,554832111
47934396,52128700
1532219208,1536413512
214829847,219024151
37052284,41246588
829916503,834110807
548078197,552272501
115441401,119635705
477213081,481407385
1442404161,1446598465
1430800252,1434994556
114958717,119153021
633189878,637384182
664677287,668871591
1198557248,1202751552
385584169,389778473
60027646,64221950
1458722089,1462916393
135084002,139278306
1185977190,1190171494
557674336,561868640
176214393,180408697
738076834,742271138
1331178305,1335372609
207846114,212040418
728336020,732530324
51882702,56077006
464583119,468777423
1663778811,1667973115
215953802,220148106
1311273862,1315468166
1900731141,1904925445
475452058,479646362
1194923517,1199117821
233058865,237253169
891922185,896116489
441316828,445511132
91388506,95582810
67536922,71731226
102359020,106553324
613035880,617230184
994716292,998910596
1106958453,1111152757
162012106,166206410
281799863,285994167
320812710,325007014
152146309,156340613
1522930358,1527124662
58595216,62789520
1013189761,1017384065
437689603,441883907
316986734,321181038
561080193,565274497
306185824,310380128
5105163,9299467
1098454232,1102648536
457316172,461510476
563191213,567385517
1180764117,1184958421
1246578520,1250772824
288146551,292340855
143145458,147339762
241976578,246170882
479670561,483864865
421475206,425669510
486070886,490265190
92713511,96907815
109675635,113869939
859110874,863305178
2498259,6692563
212360470,216554774
272809277,277003581
616387681,620581985
607268418,611462722
9841160,14035464
572613397,576807701
1198837016,1203031320
1335628474,1339822778
217996376,222190680
742853125,747047429
1020203411,1024397715
482153481,486347785
1293976870,1298171174
15440613,19634917
638339505,642533809
570161373,574355677
691216971,695411275
1116639993,1120834297
1409547418,1413741722
272294008,276488312
1944919612,1949113916
639890495,644084799
1080511749,1084706053
299741260,303935564
476339437,480533741
406358166,410552470
1425145902,1429340206
1642761717,1646956021
1187622922,1191817226
168944738,173139042
40135014,44329318
1333766195,1337960499
379830236,384024540
989340585,993534889
544720305,548914609
450981259,455175563
303259705,307454009
13482985,17677289
775040273,779234577
1183402421,1187596725
1098535232,1102729536
1594680810,1598875114
154942225,159136529
1157605457,1161799761
621180048,625374352
132378102,136572406
390945206,395139510
59346550,63540854
567593808,571788112
534411979,538606283
1645479391,1649673695
11667408,15861712
170596327,174790631
791042479,795236783
579472798,583667102
332964376,337158680
1352522681,1356716985
1359320187,1363514491
631252550,635446854
1472046897,1476241201
331644291,335838595
624733022,628927326
467731306,471925610
137040034,141234338
108086778,112281082
580031114,584225418
300608225,304802529
541952101,546146405
503744693,507938997
18459156,22653460
758876318,763070622
471150626,475344930
1055893627,1060087931
925767089,929961393
367009607,371203911
119711770,123906074
1285092095,1289286399
479826049,484020353
689007716,693202020
40860757,45055061
84470036,88664340
1252505471,1256699775
116337493,120531797
1696941196,1701135500
1005054933,1009249237
1350618504,1354812808
1142284152,1146478456
292538640,296732944
422932760,427127064
445186014,449380318
749171153,753365457
974766412,978960716
1280526989,1284721293
1505792730,1509987034
911884428,916078732
891596025,895790329
681373233,685567537
1494096306,1498290610
1179956855,1184151159
677422091,681616395
1121549534,1125743838
562657839,566852143
845224698,849419002
634232624,638426928
735435774,739630078
15549692,19743996
373249048,377443352
1119204242,1123398546
150137764,154332068
696114218,700308522
1181867593,1186061897
841372454,845566758
229131119,233325423
348034050,352228354
85681754,89876058
1663054656,1667248960
1044887581,1049081885
125473481,129667785
313739147,317933451
1555419599,1559613903
191472548,195666852
1640933008,1645127312
1392414622,1396608926
189651069,193845373
1337427914,1341622218
355458055,359652359
1706176944,1710371248
655079311,659273615
23019092,27213396
280021501,284215805
12801874,16996178
1051513151,1055707455
1583220473,1587414777
49737344,53931648
518951445,523145749
1035861283,1040055587
79268369,83462673
591698961,595893265
781460857,785655161
1505872694,1510066998
535857218,540051522
1026130994,1030325298
957989506,962183810
302437348,306631652
538818691,543012995
150623952,154818256
191627708,195822012
531419903,535614207
204231440,208425744
972113911,976308215
58839850,63034154
53026051,57220355
1280726993,1284921297
1449349268,1453543572
860577129,864771433
420627902,424822206
1468343906,1472538210
963927411,968121715
25345842,29540146
1215115141,1219309445
1590628669,1594822973
536664986,540859290
1926315390,1930509694
706230249,710424553
1166511888,1170706192
414392476,418586780
947382621,951576925
97293965,101488269
69642718,73837022
143498452,147692756
799677250,803871554
387675046,391869350
300629999,304824303
1358975502,1363169806
233136578,237330882
1656988459,1661182763
1117882591,1122076895
482972210,487166514
1247926102,1252120406
311078320,315272624
666162839,670357143
315321191,319515495
366521919,370716223
152336010,156530314
1153430831,1157625135
670111712,674306016
1169398578,1173592882
1779980806,1784175110
336273470,340467774
497996614,502190918
1285685080,1289879384
36614797,40809101
95255395,99449699
1389353748,1393548052
1634414862,1638609166
6455924,10650228
28846963,33041267
671734649,675928953
640890741,645085045
204202398,208396702
453512985,457707289
860938632,865132936
146255200,150449504
1439591234,1443785538
475514313,479708617
202495845,206690149
879653747,883848051
533499969,537694273
1888705856,1892900160
701023992,705218296
251268200,255462504
60083707,64278011
1048819137,1053013441
566639404,570833708
1252821767,1257016071
1322789464,1326983768
1259137885,1263332189
1068767630,1072961934
725882217,730076521
728395185,732589489
783272214,787466518
49833567,54027871
65762836,69957140
1610499612,1614693916
7059148,11253452
114635438,118829742
920100773,924295077
883799982,887994286
391847231,396041535
1015162259,1019356563
276547822,280742126
706365859,710560163
292760054,296954358
522777497,526971801
587429804,591624108
565556147,569750451
663576120,667770424
786259953,790454257
1697867410,1702061714
1132114526,1136308830
445673925,449868229
453858717,458053021
313362507,317556811
1347858629,1352052933
111830597,116024901
950716785,954911089
297472135,301666439
22424178,26618482
1390603845,1394798149
1387012434,1391206738
994909616,999103920
763503258,767697562
589786611,593980915
371669925,375864229
945575279,949769583
669504872,673699176
71145350,75339654
269043376,273237680
1326299616,1330493920
990049876,994244180
224339667,228533971
680709291,684903595
1841258185,1845452489
787391229,791585533
1551410158,1555604462
149726471,153920775
1827395718,1831590022
1597495974,1601690278
1502913344,1507107648
850624720,854819024
11814894,16009198
1117306457,1121500761
1952659815,1956854119
1460096620,1464290924
409977473,414171777
336072900,340267204
1161185767,1165380071
423873662,428067966
124066536,128260840
333854650,338048954
104842963,109037267
204068253,205275368
919457048,923651352
243534641,247728945
836402761,840597065
103479400,107673704
633378633,637572937
1059000599,1063194903
787531249,791725553
131862742,136057046
586105996,590300300
107892952,112087256
291799626,295993930
1476241447,1480435751
257594188,261788492
590015812,594210116
85701323,89895627
766648863,770843167
33332564,37526868
528687601,532881905
47963390,52157694
1138368627,1142562931
1156228881,1160423185
885230627,889424931
2009046974,2013241278
1578048370,1582242674
670006089,674200393
530807072,535001376
1211072981,1215267285
441217409,445411713
807903747,812098051
52550910,56745214
1136820599,1141014903
884918612,889112916
698454304,702648608
1191966481,1196160785
439822401,444016705
15591860,19786164
92809098,97003402
732741591,736935895
266171415,270365719
525099441,529293745
379972721,384167025
633148883,637343187
56460797,60655101
235505830,239700134
138000759,142195063
1144165779,1148360083
413358668,417552972
1122383648,1126577952
201659636,205853940
1226590491,1230784795
585369322,589563626
1300819820,1305014124
72379851,76574155
1333012568,1337206872
956313251,960507555
40058444,44252748
1449635516,1453829820
817079771,821274075
328717819,332912123
738636702,742831006
855879340,860073644
510798957,514993261
333713485,337907789
285951413,290145717
1342523539,1346717843
918161029,922355333
610692608,614886912
199811680,204005984
1688448258,1692642562
506284278,510478582
1158501319,1162695623
1447003191,1451197495
273993589,278187893
115370150,119564454
1210007207,1214201511
250394960,254589264
1329959192,1334153496
274323380,278517684
840988686,845182990
524368646,528562950
712718308,716912612
133853721,138048025
824298120,828492424
179249417,183443721
676463268,680657572
379121472,383315776
1175868601,1180062905
888636305,892830609
721786522,725980826
388135552,392329856
955193381,959387685
895618210,899812514
1426403413,1430597717
1021776382,1025970686
984842448,989036752
527793849,531988153
418823321,423017625
1927964569,1932158873
943954810,948149114
1032239015,1036433319
568012043,572206347
334159178,338353482
220867675,225061979
533479148,537673452
244729069,248923373
1316088400,1320282704
205033567,209227871
549311385,553505689
181047676,185241980
192338863,196533167
1267386780,1271581084
712865331,717059635
1312547902,1316742206
1160135651,1164329955
291241517,295435821
188679951,192874255
766080786,770275090
636959343,641153647
321439127,325633431
775615688,779809992
418359118,422553422
1066405339,1070599643
226530941,230725245
1005843189,1010037493
521562792,525757096
1303006097,1307200401
1132797199,1136991503
356114852,360309156
869269328,873463632
785748127,789942431
2028912267,2033106571
363592941,367787245
735668165,739862469
584984795,589179099
1971705782,1975900086
697163021,701357325
468589246,472783550
1551895688,1556089992
314051368,318245672
807159915,811354219
208828377,213022681
1421445862,1425640166
342625652,346819956
1132494132,1136688436
850120742,854315046
323311209,327505513
486478359,490672663
864515586,868709890
261001508,265195812
710976620,715170924
1371700081,1375894385
14285335,18479639
746632920,750827224
1051767029,1055961333
45924857,50119161
27852627,32046931
161998687,166192991
2061598307,2065792611
1274495612,1278689916
253586106,257780410
20096488,24290792
187920555,192114859
459075360,463269664
583286232,587480536
629647692,633841996
22145278,26339582
1730084834,1734279138
481653055,485847359
522714896,526909200
618069860,620005219
392850752,397045056
1153336707,1157531011
1051460694,1055654998
555044672,559238976
959951997,964146301
96477835,100672139
1227924435,1232118739
645150837,649345141
563384999,567579303
471676030,475870334
666822315,671016619
1476123089,1480317393
1322621298,1326815602
624263524,628457828
658244585,662438889
507628662,511822966
363637539,367831843
114450055,118644359
316106723,320301027
432842180,437036484
809490544,813684848
1415425083,1419619387
416563965,420758269
967425062,971619366
609702356,613896660
966100826,970295130
69084846,73279150
468964974,473159278
175950508,180144812
358594170,362788474
294421852,298616156
589332770,593527074
500359645,504553949
40223449,44417753
1133986085,1138180389
127380611,131574915
1430191371,1434385675
986076415,990270719
675174288,679368592
361838988,366033292
1490256410,1494450714
25344747,29539051
88312812,92507116
970295734,974490038
1099343691,1103537995
1123151379,1127345683
665127473,669321777
177188597,181382901
1581893021,1586087325
66014593,70208897
1097612315,1101806619
648275640,652469944
164294526,168488830
1406361671,1410555975
301872363,302431126
847662290,851856594
272933374,277127678
944684796,948879100
686368468,690562772
1249932951,1254127255
93535662,97729966
307029050,311223354
790340646,794534950
1367795007,1371989311
331665207,335859511
1219212192,1223406496
621316767,625511071
1331396592,1335590896
1650308442,1654502746
1398330137,1402524441
200355929,204550233
1660897123,1665091427
816959086,821153390
1067084567,1071278871
460148727,464343031
33829858,38024162
992614277,996808581
1198384303,1202578607
481199599,485393903
609641342,613835646
85979056,90173360
802727116,806921420
705949680,710143984
122343971,126538275
15058204,19252508
121996157,126190461
890162471,894356775
1034561476,1038755780
1176116194,1180310498
226048972,230243276
437540451,441734755
90903625,95097929
45785275,49979579
232002212,236196516
525620436,529814740
25947467,30141771
444446074,448640378
1170266527,1174460831
1521515402,1525709706
653364156,657558460
970445686,974639990
200340155,204534459
931707995,935902299
1156928087,1161122391
976926870,981121174
524493802,528688106
1084820442,1089014746
1355247011,1359441315
995384414,999578718
338310466,342504770
652886052,657080356
260490434,264684738
364671315,368865619
1855125307,1859319611
881890392,886084696
228709339,232903643
744404312,748598616
60718290,64912594
170393587,174587891
285896578,290090882
1393497332,1397691636
862847300,867041604
382265026,386459330
125333588,129527892
320388272,324582576
655726917,659921221
1047374331,1051568635
1311084424,1315278728
677187300,681381604
277517046,281711350
21030978,25225282
851503253,855697557
47152570,51346874
1029516389,1033710693
564704829,568899133
768011255,772205559
227667410,231861714
525352253,529546557
88909327,93103631
134774835,138969139
888184809,892379113
886073090,890267394
20796845,24991149
811644151,815838455
106229563,110423867
579138537,583332841
568559619,572753923
816672038,820866342
61883754,66078058
717104438,717425665
276862396,281056700
832383066,836577370
24698860,28893164
225102508,229296812
541365006,545559310
371296530,375490834
247732976,251927280
848618321,852812625
1152350662,1156544966
981370351,985564655
969912807,974107111
77088710,81283014
362147694,366341998
1302900373,1307094677
460708106,464902410
282550988,286745292
1883070212,1887264516
872337184,876531488
258774927,262969231
604018713,608213017
1449506175,1453700479
1290196480,1294390784
1301170836,1305365140
648353463,652547767
815048753,819243057
109832667,114026971
1575121537,1579315841
177600842,181795146
661996489,666190793
167278238,171472542
1125342206,1129536510
946770912,950965216
169823941,174018245
660366537,664560841
96520506,100714810
1798788770,1802983074
839132525,843326829
895730027,899924331
595395342,599589646
176686440,180880744
62127649,66321953
380817241,385011545
523304424,527498728
255761818,259956122
1610223817,1614418121
1911914524,1916108828
69397091,73591395
401532361,405726665
1090609685,1094803989
64803978,68998282
1071305084,1075499388
128737018,132931322
1507355857,1511550161
619082630,623276934
895359131,899553435
1132689355,1136883659
857380082,861574386
279100015,283294319
243997265,248191569
802312654,806506958
540558692,544752996
1540140783,1544335087
515036084,519230388
1209626828,1213821132
192635592,196829896
984066766,988261070
157656375,161850679
1640948790,1645143094
462151238,466345542
1169996951,1174191255
1554745703,1558940007
444541775,448736079
1186798839,1190993143
591003330,595197634
340604651,344798955
697139209,701333513
958535121,962729425
280058501,284252805
466979744,471174048
1710127052,1714321356
471593901,475788205
744900950,749095254
1094608294,1098802598
1325020069,1329214373
1445524630,1449718934
8217632,12411936
1018030582,1022224886
223524292,227718596
412215499,416409803
1274231893,1278426197
133801628,137995932
314205537,318399841
815353489,819547793
548367825,552562129
607926157,612120461
1799996317,1804190621
884275945,888470249
938135219,942329523
802634958,806829262
69969159,74163463
282826664,287020968
561099629,565293933
